areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000006,East of England,region,2020-08-21,4120,,63,0
E12000006,East of England,region,2020-08-20,4120,,44,2
E12000006,East of England,region,2020-08-19,4118,,39,0
E12000006,East of England,region,2020-08-18,4118,,68,2
E12000006,East of England,region,2020-08-17,4116,,34,1
E12000006,East of England,region,2020-08-16,4115,,65,0
E12000006,East of England,region,2020-08-15,4115,,51,0
E12000006,East of England,region,2020-08-14,4115,,90,1
E12000006,East of England,region,2020-08-13,4114,,0,0
E12000006,East of England,region,2020-08-12,4114,,52,1
E12000006,East of England,region,2020-08-11,4113,,64,2
E12000006,East of England,region,2020-08-10,4111,,57,0
E12000006,East of England,region,2020-08-09,4111,,68,1
E12000006,East of England,region,2020-08-08,4110,,48,0
E12000006,East of England,region,2020-08-07,4110,,55,1
E12000006,East of England,region,2020-08-06,4109,,28,0
E12000006,East of England,region,2020-08-05,4109,,50,0
E12000006,East of England,region,2020-08-04,4109,,57,1
E12000006,East of England,region,2020-08-03,4108,,51,0
